ID,region_parent,region_child,region_grandchild,NX,NY
1,서울특별시,종로구,청운효자동,60,127
2,서울특별시,종로구,사직동,60,127
3,서울특별시,종로구,삼청동,60,127
4,서울특별시,종로구,부암동,60,127
5,서울특별시,종로구,평창동,60,127
6,서울특별시,종로구,무악동,60,127
7,서울특별시,종로구,교남동,60,127
8,서울특별시,종로구,가회동,60,127
9,서울특별시,종로구,종로1.2.3.4가동,60,127
10,서울특별시,종로구,종로5.6가동,60,127
11,서울특별시,종로구,이화동,60,127
12,서울특별시,종로구,혜화동,60,127
13,서울특별시,종로구,창신제1동,61,127
14,서울특별시,종로구,창신제2동,60,127
15,서울특별시,종로구,창신제3동,60,127
16,서울특별시,종로구,숭인제1동,60,127
17,서울특별시,종로구,숭인제2동,61,127
18,서울특별시,중구,소공동,60,127
19,서울특별시,중구,회현동,60,126
20,서울특별시,중구,명동,60,127
21,서울특별시,중구,필동,60,127
22,서울특별시,중구,장충동,60,127
23,서울특별시,중구,광희동,60,127
24,서울특별시,중구,을지로동,60,127
25,서울특별시,중구,신당동,60,127
26,서울특별시,중구,다산동,60,126
27,서울특별시,중구,약수동,60,126
28,서울특별시,중구,청구동,60,126
29,서울특별시,중구,신당제5동,61,127
30,서울특별시,중구,동화동,61,127
31,서울특별시,중구,황학동,61,127
32,서울특별시,중구,중림동,60,126
33,서울특별시,용산구,후암동,60,126
34,서울특별시,용산구,용산2가동,60,126
35,서울특별시,용산구,남영동,60,126
36,서울특별시,용산구,청파동,60,126
37,서울특별시,용산구,원효로제1동,60,126
38,서울특별시,용산구,원효로제2동,59,126
39,서울특별시,용산구,효창동,60,126
40,서울특별시,용산구,용문동,60,126
41,서울특별시,용산구,한강로동,60,126
42,서울특별시,용산구,이촌제1동,60,126
43,서울특별시,용산구,이촌제2동,59,126
44,서울특별시,용산구,이태원제1동,60,126
45,서울특별시,용산구,이태원제2동,60,126
46,서울특별시,용산구,한남동,60,126
47,서울특별시,용산구,서빙고동,60,126
48,서울특별시,용산구,보광동,60,126
49,서울특별시,성동구,왕십리제2동,61,127
50,서울특별시,성동구,왕십리도선동,61,127
51,서울특별시,성동구,마장동,61,127
52,서울특별시,성동구,사근동,61,127
53,서울특별시,성동구,행당제1동,61,126
54,서울특별시,성동구,행당제2동,61,126
55,서울특별시,성동구,응봉동,61,126
56,서울특별시,성동구,금호1가동,61,126
57,서울특별시,성동구,금호2.3가동,61,126
58,서울특별시,성동구,금호4가동,61,126
59,서울특별시,성동구,옥수동,60,126
60,서울특별시,성동구,성수1가제1동,61,126
61,서울특별시,성동구,성수1가제2동,61,126
62,서울특별시,성동구,성수2가제1동,61,126
63,서울특별시,성동구,성수2가제3동,61,126
64,서울특별시,성동구,송정동,61,126
65,서울특별시,성동구,용답동,61,127
66,서울특별시,광진구,화양동,61,126
67,서울특별시,광진구,군자동,62,126
68,서울특별시,광진구,중곡제1동,62,127
69,서울특별시,광진구,중곡제2동,62,127
70,서울특별시,광진구,중곡제3동,62,127
71,서울특별시,광진구,중곡제4동,62,127
72,서울특별시,광진구,능동,62,126
73,서울특별시,광진구,광장동,62,126
74,서울특별시,광진구,자양제1동,62,126
75,서울특별시,광진구,자양제2동,62,126
76,서울특별시,광진구,자양제3동,61,126
77,서울특별시,광진구,자양제4동,61,126
78,서울특별시,광진구,구의제1동,62,126
79,서울특별시,광진구,구의제2동,62,126
80,서울특별시,광진구,구의제3동,62,126
81,서울특별시,동대문구,용신동,61,127
82,서울특별시,동대문구,제기동,61,127
83,서울특별시,동대문구,전농제1동,61,127
84,서울특별시,동대문구,전농제2동,61,127
85,서울특별시,동대문구,답십리제1동,61,127
86,서울특별시,동대문구,답십리제2동,61,127
87,서울특별시,동대문구,장안제1동,61,127
88,서울특별시,동대문구,장안제2동,61,127
89,서울특별시,동대문구,청량리동,61,127
90,서울특별시,동대문구,회기동,61,127
91,서울특별시,동대문구,휘경제1동,61,127
92,서울특별시,동대문구,휘경제2동,61,127
93,서울특별시,동대문구,이문제1동,61,127
94,서울특별시,동대문구,이문제2동,61,127
95,서울특별시,중랑구,면목제2동,62,127
96,서울특별시,중랑구,면목제4동,62,127
97,서울특별시,중랑구,면목제5동,62,127
98,서울특별시,중랑구,면목본동,62,127
99,서울특별시,중랑구,면목제7동,62,127
100,서울특별시,중랑구,면목제3.8동,62,127
101,서울특별시,중랑구,상봉제1동,62,127
102,서울특별시,중랑구,상봉제2동,62,127
103,서울특별시,중랑구,중화제1동,62,127
104,서울특별시,중랑구,중화제2동,62,127
105,서울특별시,중랑구,묵제1동,62,128
106,서울특별시,중랑구,묵제2동,62,128
107,서울특별시,중랑구,망우본동,62,127
108,서울특별시,중랑구,망우제3동,62,127
109,서울특별시,중랑구,신내1동,62,128
110,서울특별시,중랑구,신내2동,62,128
111,서울특별시,성북구,성북동,60,127
112,서울특별시,성북구,삼선동,60,127
113,서울특별시,성북구,동선동,61,127
114,서울특별시,성북구,돈암제1동,61,127
115,서울특별시,성북구,돈암제2동,60,127
116,서울특별시,성북구,안암동,61,127
117,서울특별시,성북구,보문동,61,127
118,서울특별시,성북구,정릉제1동,60,127
119,서울특별시,성북구,정릉제2동,60,127
120,서울특별시,성북구,정릉제3동,60,128
121,서울특별시,성북구,정릉제4동,60,128
122,서울특별시,성북구,길음제1동,61,127
123,서울특별시,성북구,길음제2동,61,128
124,서울특별시,성북구,종암동,61,127
125,서울특별시,성북구,월곡제1동,61,128
126,서울특별시,성북구,월곡제2동,61,127
127,서울특별시,성북구,장위제1동,61,128
128,서울특별시,성북구,장위제2동,61,128
129,서울특별시,성북구,장위제3동,61,128
130,서울특별시,성북구,석관동,61,128
131,서울특별시,강북구,삼양동,61,128
132,서울특별시,강북구,미아동,61,128
133,서울특별시,강북구,송중동,61,128
134,서울특별시,강북구,송천동,61,128
135,서울특별시,강북구,삼각산동,61,128
136,서울특별시,강북구,번1동,61,128
137,서울특별시,강북구,번2동,61,128
138,서울특별시,강북구,번3동,61,128
139,서울특별시,강북구,수유1동,60,128
140,서울특별시,강북구,수유2동,61,128
141,서울특별시,강북구,수유3동,61,128
142,서울특별시,강북구,우이동,60,128
143,서울특별시,강북구,인수동,60,128
144,서울특별시,도봉구,창제1동,61,128
145,서울특별시,도봉구,창제2동,61,128
146,서울특별시,도봉구,창제3동,61,128
147,서울특별시,도봉구,창제4동,61,129
148,서울특별시,도봉구,창제5동,61,129
149,서울특별시,도봉구,도봉제1동,61,129
150,서울특별시,도봉구,도봉제2동,61,129
151,서울특별시,도봉구,쌍문제1동,61,128
152,서울특별시,도봉구,쌍문제2동,61,129
153,서울특별시,도봉구,쌍문제3동,61,128
154,서울특별시,도봉구,쌍문제4동,61,129
155,서울특별시,도봉구,방학제1동,61,129
156,서울특별시,도봉구,방학제2동,61,129
157,서울특별시,도봉구,방학제3동,61,129
158,서울특별시,노원구,월계1동,61,128
159,서울특별시,노원구,월계2동,61,128
160,서울특별시,노원구,월계3동,61,128
161,서울특별시,노원구,공릉1동,61,128
162,서울특별시,노원구,공릉2동,62,128
163,서울특별시,노원구,하계1동,61,128
164,서울특별시,노원구,하계2동,61,128
165,서울특별시,노원구,중계본동,62,128
166,서울특별시,노원구,중계1동,62,129
167,서울특별시,노원구,중계4동,62,129
168,서울특별시,노원구,중계2.3동,61,128
169,서울특별시,노원구,상계1동,61,129
170,서울특별시,노원구,상계2동,61,129
171,서울특별시,노원구,상계3.4동,61,129
172,서울특별시,노원구,상계5동,61,129
173,서울특별시,노원구,상계6.7동,61,129
174,서울특별시,노원구,상계8동,61,129
175,서울특별시,노원구,상계9동,61,129
176,서울특별시,노원구,상계10동,61,129
177,서울특별시,은평구,녹번동,59,127
178,서울특별시,은평구,불광제1동,59,128
179,서울특별시,은평구,불광제2동,59,128
180,서울특별시,은평구,갈현제1동,59,128
181,서울특별시,은평구,갈현제2동,59,128
182,서울특별시,은평구,구산동,59,128
183,서울특별시,은평구,대조동,59,128
184,서울특별시,은평구,응암제1동,59,127
185,서울특별시,은평구,응암제2동,59,127
186,서울특별시,은평구,응암제3동,59,127
187,서울특별시,은평구,역촌동,59,127
188,서울특별시,은평구,신사제1동,59,127
189,서울특별시,은평구,신사제2동,59,127
190,서울특별시,은평구,증산동,59,127
191,서울특별시,은평구,수색동,58,127
192,서울특별시,은평구,진관동,59,128
193,서울특별시,서대문구,천연동,60,127
194,서울특별시,서대문구,북아현동,59,126
195,서울특별시,서대문구,충현동,59,127
196,서울특별시,서대문구,신촌동,59,126
197,서울특별시,서대문구,연희동,59,127
198,서울특별시,서대문구,홍제제1동,59,127
199,서울특별시,서대문구,홍제제3동,59,127
200,서울특별시,서대문구,홍제제2동,59,127
201,서울특별시,서대문구,홍은제1동,59,127
202,서울특별시,서대문구,홍은제2동,59,127
203,서울특별시,서대문구,남가좌제1동,59,127
204,서울특별시,서대문구,남가좌제2동,59,127
205,서울특별시,서대문구,북가좌제1동,59,127
206,서울특별시,서대문구,북가좌제2동,59,127
207,서울특별시,마포구,아현동,59,126
208,서울특별시,마포구,공덕동,60,126
209,서울특별시,마포구,도화동,59,126
210,서울특별시,마포구,용강동,59,126
211,서울특별시,마포구,대흥동,59,126
212,서울특별시,마포구,염리동,59,126
213,서울특별시,마포구,신수동,59,126
214,서울특별시,마포구,서강동,59,126
215,서울특별시,마포구,서교동,59,126
216,서울특별시,마포구,합정동,59,126
217,서울특별시,마포구,망원제1동,59,126
218,서울특별시,마포구,망원제2동,59,126
219,서울특별시,마포구,연남동,59,127
220,서울특별시,마포구,성산제1동,59,127
221,서울특별시,마포구,성산제2동,59,127
222,서울특별시,마포구,상암동,58,127
223,서울특별시,양천구,목1동,58,126
224,서울특별시,양천구,목2동,58,126
225,서울특별시,양천구,목3동,58,126
226,서울특별시,양천구,목4동,58,126
227,서울특별시,양천구,목5동,58,126
228,서울특별시,양천구,신월1동,57,126
229,서울특별시,양천구,신월2동,58,126
230,서울특별시,양천구,신월3동,57,126
231,서울특별시,양천구,신월4동,57,126
232,서울특별시,양천구,신월5동,57,126
233,서울특별시,양천구,신월6동,58,126
234,서울특별시,양천구,신월7동,57,126
235,서울특별시,양천구,신정1동,58,126
236,서울특별시,양천구,신정2동,58,126
237,서울특별시,양천구,신정3동,58,126
238,서울특별시,양천구,신정4동,58,126
239,서울특별시,양천구,신정6동,58,126
240,서울특별시,양천구,신정7동,58,125
241,서울특별시,강서구,염창동,58,126
242,서울특별시,강서구,등촌제1동,58,126
243,서울특별시,강서구,등촌제2동,58,126
244,서울특별시,강서구,등촌제3동,58,126
245,서울특별시,강서구,화곡제1동,58,126
246,서울특별시,강서구,화곡제2동,58,126
247,서울특별시,강서구,화곡제3동,57,126
248,서울특별시,강서구,화곡제4동,58,126
249,서울특별시,강서구,화곡본동,58,126
250,서울특별시,강서구,화곡제6동,58,126
251,서울특별시,강서구,화곡제8동,58,126
252,서울특별시,강서구,가양제1동,57,127
253,서울특별시,강서구,가양제2동,58,127
254,서울특별시,강서구,가양제3동,58,127
255,서울특별시,강서구,발산제1동,57,126
256,서울특별시,강서구,우장산동,58,126
257,서울특별시,강서구,공항동,57,126
258,서울특별시,강서구,방화제1동,57,127
259,서울특별시,강서구,방화제2동,57,127
260,서울특별시,강서구,방화제3동,57,127
261,서울특별시,구로구,신도림동,58,125
262,서울특별시,구로구,구로제1동,58,125
263,서울특별시,구로구,구로제2동,58,125
264,서울특별시,구로구,구로제3동,58,125
265,서울특별시,구로구,구로제4동,58,125
266,서울특별시,구로구,구로제5동,58,125
267,서울특별시,구로구,가리봉동,58,125
268,서울특별시,구로구,고척제1동,58,125
269,서울특별시,구로구,고척제2동,58,125
270,서울특별시,구로구,개봉제1동,58,125
271,서울특별시,구로구,개봉제2동,58,125
272,서울특별시,구로구,개봉제3동,58,125
273,서울특별시,구로구,오류제1동,58,125
274,서울특별시,구로구,오류제2동,57,125
275,서울특별시,구로구,수궁동,57,125
276,서울특별시,구로구,항동,57,125
277,서울특별시,금천구,가산동,58,125
278,서울특별시,금천구,독산제1동,58,125
279,서울특별시,금천구,독산제2동,59,124
280,서울특별시,금천구,독산제3동,59,125
281,서울특별시,금천구,독산제4동,59,124
282,서울특별시,금천구,시흥제1동,58,124
283,서울특별시,금천구,시흥제2동,59,124
284,서울특별시,금천구,시흥제3동,59,124
285,서울특별시,금천구,시흥제4동,59,124
286,서울특별시,금천구,시흥제5동,59,124
287,서울특별시,영등포구,영등포본동,59,126
288,서울특별시,영등포구,영등포동,59,126
289,서울특별시,영등포구,여의동,59,126
290,서울특별시,영등포구,당산제1동,58,126
291,서울특별시,영등포구,당산제2동,59,126
292,서울특별시,영등포구,도림동,59,125
293,서울특별시,영등포구,문래동,59,126
294,서울특별시,영등포구,양평제1동,58,126
295,서울특별시,영등포구,양평제2동,58,126
296,서울특별시,영등포구,신길제1동,59,125
297,서울특별시,영등포구,신길제3동,59,125
298,서울특별시,영등포구,신길제4동,59,125
299,서울특별시,영등포구,신길제5동,59,125
300,서울특별시,영등포구,신길제6동,59,125
301,서울특별시,영등포구,신길제7동,59,125
302,서울특별시,영등포구,대림제1동,59,125
303,서울특별시,영등포구,대림제2동,58,125
304,서울특별시,영등포구,대림제3동,58,125
305,서울특별시,동작구,노량진제1동,59,125
306,서울특별시,동작구,노량진제2동,59,125
307,서울특별시,동작구,상도제1동,59,125
308,서울특별시,동작구,상도제2동,59,125
309,서울특별시,동작구,상도제3동,59,125
310,서울특별시,동작구,상도제4동,59,125
311,서울특별시,동작구,흑석동,60,125
312,서울특별시,동작구,사당제1동,60,125
313,서울특별시,동작구,사당제2동,60,125
314,서울특별시,동작구,사당제3동,60,125
315,서울특별시,동작구,사당제4동,60,125
316,서울특별시,동작구,사당제5동,60,125
317,서울특별시,동작구,대방동,59,125
318,서울특별시,동작구,신대방제1동,59,125
319,서울특별시,동작구,신대방제2동,59,125
320,서울특별시,관악구,보라매동,59,125
321,서울특별시,관악구,청림동,59,125
322,서울특별시,관악구,성현동,59,125
323,서울특별시,관악구,행운동,59,125
324,서울특별시,관악구,낙성대동,60,125
325,서울특별시,관악구,청룡동,59,125
326,서울특별시,관악구,은천동,59,125
327,서울특별시,관악구,중앙동,59,125
328,서울특별시,관악구,인헌동,59,125
329,서울특별시,관악구,남현동,60,125
330,서울특별시,관악구,서원동,59,125
331,서울특별시,관악구,신원동,59,125
332,서울특별시,관악구,서림동,59,125
333,서울특별시,관악구,신사동,59,125
334,서울특별시,관악구,신림동,59,125
335,서울특별시,관악구,난향동,59,124
336,서울특별시,관악구,조원동,59,125
337,서울특별시,관악구,대학동,59,125
338,서울특별시,관악구,삼성동,59,125
339,서울특별시,관악구,미성동,59,125
340,서울특별시,관악구,난곡동,59,125
341,서울특별시,서초구,서초1동,61,125
342,서울특별시,서초구,서초2동,61,125
343,서울특별시,서초구,서초3동,60,125
344,서울특별시,서초구,서초4동,61,125
345,서울특별시,서초구,잠원동,60,126
346,서울특별시,서초구,반포본동,60,125
347,서울특별시,서초구,반포1동,60,125
348,서울특별시,서초구,반포2동,60,125
349,서울특별시,서초구,반포3동,60,125
350,서울특별시,서초구,반포4동,60,125
351,서울특별시,서초구,방배본동,60,125
352,서울특별시,서초구,방배1동,60,125
353,서울특별시,서초구,방배2동,60,125
354,서울특별시,서초구,방배3동,60,125
355,서울특별시,서초구,방배4동,60,125
356,서울특별시,서초구,양재1동,61,125
357,서울특별시,서초구,양재2동,61,125
358,서울특별시,서초구,내곡동,61,124
359,서울특별시,강남구,신사동,61,126
360,서울특별시,강남구,논현1동,61,125
361,서울특별시,강남구,논현2동,61,126
362,서울특별시,강남구,압구정동,61,126
363,서울특별시,강남구,청담동,61,126
364,서울특별시,강남구,삼성1동,61,125
365,서울특별시,강남구,삼성2동,61,125
366,서울특별시,강남구,대치1동,61,125
367,서울특별시,강남구,대치2동,61,125
368,서울특별시,강남구,대치4동,61,125
369,서울특별시,강남구,역삼1동,61,125
370,서울특별시,강남구,역삼2동,61,125
371,서울특별시,강남구,도곡1동,61,125
372,서울특별시,강남구,도곡2동,61,125
373,서울특별시,강남구,개포1동,61,125
374,서울특별시,강남구,개포2동,62,125
375,서울특별시,강남구,개포3동,62,125
376,서울특별시,강남구,개포4동,61,125
377,서울특별시,강남구,세곡동,62,125
378,서울특별시,강남구,일원본동,62,125
379,서울특별시,강남구,일원1동,62,125
380,서울특별시,강남구,수서동,62,125
381,서울특별시,송파구,풍납1동,62,126
382,서울특별시,송파구,풍납2동,62,126
383,서울특별시,송파구,거여1동,63,125
384,서울특별시,송파구,거여2동,63,125
385,서울특별시,송파구,마천1동,63,125
386,서울특별시,송파구,마천2동,63,125
387,서울특별시,송파구,방이1동,62,125
388,서울특별시,송파구,방이2동,62,126
389,서울특별시,송파구,오륜동,63,126
390,서울특별시,송파구,오금동,62,125
391,서울특별시,송파구,송파1동,62,125
392,서울특별시,송파구,송파2동,62,125
393,서울특별시,송파구,석촌동,62,125
394,서울특별시,송파구,삼전동,62,125
395,서울특별시,송파구,가락본동,62,125
396,서울특별시,송파구,가락1동,62,125
397,서울특별시,송파구,가락2동,62,125
398,서울특별시,송파구,문정1동,62,125
399,서울특별시,송파구,문정2동,62,125
400,서울특별시,송파구,장지동,63,125
401,서울특별시,송파구,위례동,63,125
402,서울특별시,송파구,잠실본동,62,125
403,서울특별시,송파구,잠실2동,62,126
404,서울특별시,송파구,잠실3동,62,125
405,서울특별시,송파구,잠실4동,62,126
406,서울특별시,송파구,잠실6동,62,126
407,서울특별시,송파구,잠실7동,62,125
408,서울특별시,강동구,강일동,63,127
409,서울특별시,강동구,상일제1동,63,126
410,서울특별시,강동구,상일제2동,63,126
411,서울특별시,강동구,명일제1동,63,126
412,서울특별시,강동구,명일제2동,63,126
413,서울특별시,강동구,고덕제1동,63,127
414,서울특별시,강동구,고덕제2동,63,127
415,서울특별시,강동구,암사제1동,63,126
416,서울특별시,강동구,암사제2동,62,126
417,서울특별시,강동구,암사제3동,63,126
418,서울특별시,강동구,천호제1동,63,126
419,서울특별시,강동구,천호제2동,62,126
420,서울특별시,강동구,천호제3동,62,126
421,서울특별시,강동구,성내제1동,62,126
422,서울특별시,강동구,성내제2동,62,126
423,서울특별시,강동구,성내제3동,63,126
424,서울특별시,강동구,길동,63,126
425,서울특별시,강동구,둔촌제1동,63,126
426,서울특별시,강동구,둔촌제2동,63,126
427,부산광역시,중구,중앙동,97,74
428,부산광역시,중구,동광동,97,74
429,부산광역시,중구,대청동,97,74
430,부산광역시,중구,보수동,97,74
431,부산광역시,중구,부평동,97,74
432,부산광역시,중구,광복동,97,74
433,부산광역시,중구,남포동,97,74
434,부산광역시,중구,영주제1동,97,74
435,부산광역시,중구,영주제2동,97,74
436,부산광역시,서구,동대신제1동,97,74
437,부산광역시,서구,동대신제2동,97,74
438,부산광역시,서구,동대신제3동,97,74
439,부산광역시,서구,서대신제1동,97,74
440,부산광역시,서구,서대신제3동,97,74
441,부산광역시,서구,서대신제4동,97,74
442,부산광역시,서구,부민동,97,74
443,부산광역시,서구,아미동,97,74
444,부산광역시,서구,초장동,97,74
445,부산광역시,서구,충무동,97,74
446,부산광역시,서구,남부민제1동,97,74
447,부산광역시,서구,남부민제2동,97,74
448,부산광역시,서구,암남동,97,73
449,부산광역시,동구,초량제1동,97,74
450,부산광역시,동구,초량제2동,97,74
451,부산광역시,동구,초량제3동,97,74
452,부산광역시,동구,초량제6동,97,74
453,부산광역시,동구,수정제1동,97,74
454,부산광역시,동구,수정제2동,97,75
455,부산광역시,동구,수정제4동,97,75
456,부산광역시,동구,수정제5동,97,75
457,부산광역시,동구,좌천동,98,75
458,부산광역시,동구,범일제1동,98,75
459,부산광역시,동구,범일제2동,98,75
460,부산광역시,동구,범일제5동,98,75
461,부산광역시,영도구,남항동,97,74
462,부산광역시,영도구,영선제1동,97,74
463,부산광역시,영도구,영선제2동,97,74
464,부산광역시,영도구,신선동,97,74
465,부산광역시,영도구,봉래제1동,97,74
466,부산광역시,영도구,봉래제2동,97,74
467,부산광역시,영도구,청학제1동,98,74
468,부산광역시,영도구,청학제2동,98,74
469,부산광역시,영도구,동삼제1동,98,73
470,부산광역시,영도구,동삼제2동,98,73
471,부산광역시,영도구,동삼제3동,98,74
472,부산광역시,부산진구,부전제1동,98,75
473,부산광역시,부산진구,부전제2동,98,75
474,부산광역시,부산진구,연지동,97,76
475,부산광역시,부산진구,초읍동,97,76
476,부산광역시,부산진구,양정제1동,98,76
477,부산광역시,부산진구,양정제2동,98,76
478,부산광역시,부산진구,전포제1동,98,75
479,부산광역시,부산진구,전포제2동,98,75
480,부산광역시,부산진구,부암제1동,97,75
481,부산광역시,부산진구,부암제3동,97,75
482,부산광역시,부산진구,당감제1동,97,75
483,부산광역시,부산진구,당감제2동,97,75
484,부산광역시,부산진구,당감제4동,97,75
485,부산광역시,부산진구,가야제1동,97,75
486,부산광역시,부산진구,가야제2동,97,75
487,부산광역시,부산진구,개금제1동,97,75
488,부산광역시,부산진구,개금제2동,97,75
489,부산광역시,부산진구,개금제3동,97,75
490,부산광역시,부산진구,범천제1동,98,75
491,부산광역시,부산진구,범천제2동,98,75
492,부산광역시,동래구,수민동,98,76
493,부산광역시,동래구,복산동,98,76
494,부산광역시,동래구,명륜동,98,77
495,부산광역시,동래구,온천제1동,98,77
496,부산광역시,동래구,온천제2동,98,76
497,부산광역시,동래구,온천제3동,98,76
498,부산광역시,동래구,사직제1동,98,76
499,부산광역시,동래구,사직제2동,98,76
500,부산광역시,동래구,사직제3동,98,76
501,부산광역시,동래구,안락제1동,98,76
502,부산광역시,동래구,안락제2동,98,76
503,부산광역시,동래구,명장제1동,98,76
504,부산광역시,동래구,명장제2동,98,76
505,부산광역시,남구,대연제1동,98,75
506,부산광역시,남구,대연제3동,98,75
507,부산광역시,남구,대연제4동,98,75
508,부산광역시,남구,대연제5동,98,75
509,부산광역시,남구,대연제6동,98,75
510,부산광역시,남구,용호제1동,99,74
511,부산광역시,남구,용호제2동,99,74
512,부산광역시,남구,용호제3동,99,74
513,부산광역시,남구,용호제4동,99,74
514,부산광역시,남구,용당동,98,74
515,부산광역시,남구,감만제1동,98,74
516,부산광역시,남구,감만제2동,98,74
517,부산광역시,남구,우암동,98,75
518,부산광역시,남구,문현제1동,98,75
519,부산광역시,남구,문현제2동,98,75
520,부산광역시,남구,문현제3동,98,75
521,부산광역시,남구,문현제4동,98,75
522,부산광역시,북구,구포제1동,97,76
523,부산광역시,북구,구포제2동,96,76
524,부산광역시,북구,구포제3동,97,76
525,부산광역시,북구,금곡동,97,77
526,부산광역시,북구,화명제1동,97,77
527,부산광역시,북구,화명제2동,97,77
528,부산광역시,북구,화명제3동,97,77
529,부산광역시,북구,덕천제1동,97,76
530,부산광역시,북구,덕천제2동,97,76
531,부산광역시,북구,덕천제3동,97,76
532,부산광역시,북구,만덕제1동,97,76
533,부산광역시,북구,만덕제2동,97,76
534,부산광역시,북구,만덕제3동,97,76
535,부산광역시,해운대구,우제1동,99,75
536,부산광역시,해운대구,우제2동,99,76
537,부산광역시,해운대구,우제3동,99,75
538,부산광역시,해운대구,중제1동,99,75
539,부산광역시,해운대구,중제2동,100,75
540,부산광역시,해운대구,좌제1동,100,76
541,부산광역시,해운대구,좌제2동,100,76
542,부산광역시,해운대구,좌제3동,100,76
543,부산광역시,해운대구,좌제4동,100,76
544,부산광역시,해운대구,송정동,100,76
545,부산광역시,해운대구,반여제1동,99,76
546,부산광역시,해운대구,반여제2동,99,76
547,부산광역시,해운대구,반여제3동,99,76
548,부산광역시,해운대구,반여제4동,99,76
549,부산광역시,해운대구,반송제1동,99,77
550,부산광역시,해운대구,반송제2동,99,77
551,부산광역시,해운대구,재송제1동,99,76
552,부산광역시,해운대구,재송제2동,99,76
553,부산광역시,사하구,괴정제1동,96,74
554,부산광역시,사하구,괴정제2동,97,74
555,부산광역시,사하구,괴정제3동,97,74
556,부산광역시,사하구,괴정제4동,96,74
557,부산광역시,사하구,당리동,96,74
558,부산광역시,사하구,하단제1동,96,74
559,부산광역시,사하구,하단제2동,96,74
560,부산광역시,사하구,신평제1동,96,74
561,부산광역시,사하구,신평제2동,96,74
562,부산광역시,사하구,장림제1동,96,73
563,부산광역시,사하구,장림제2동,96,73
564,부산광역시,사하구,다대제1동,96,73
565,부산광역시,사하구,다대제2동,96,73
566,부산광역시,사하구,구평동,96,73
567,부산광역시,사하구,감천제1동,97,74
568,부산광역시,사하구,감천제2동,97,74
569,부산광역시,금정구,서제1동,98,77
570,부산광역시,금정구,서제2동,98,76
571,부산광역시,금정구,서제3동,98,76
572,부산광역시,금정구,금사회동동,98,77
573,부산광역시,금정구,부곡제1동,98,77
574,부산광역시,금정구,부곡제2동,98,77
575,부산광역시,금정구,부곡제3동,98,77
576,부산광역시,금정구,부곡제4동,98,77
577,부산광역시,금정구,장전제1동,98,77
578,부산광역시,금정구,장전제2동,98,77
579,부산광역시,금정구,선두구동,98,78
580,부산광역시,금정구,청룡노포동,98,78
581,부산광역시,금정구,남산동,98,78
582,부산광역시,금정구,구서제1동,98,77
583,부산광역시,금정구,구서제2동,98,77
584,부산광역시,금정구,금성동,97,77
585,부산광역시,강서구,대저1동,96,76
586,부산광역시,강서구,대저2동,96,76
587,부산광역시,강서구,강동동,95,76
588,부산광역시,강서구,명지1동,95,74
589,부산광역시,강서구,명지2동,95,74
590,부산광역시,강서구,가락동,95,76
591,부산광역시,강서구,녹산동,94,74
592,부산광역시,강서구,가덕도동,93,73
593,부산광역시,연제구,거제제1동,98,76
594,부산광역시,연제구,거제제2동,98,76
595,부산광역시,연제구,거제제3동,98,76
596,부산광역시,연제구,거제제4동,98,76
597,부산광역시,연제구,연산제1동,98,76
598,부산광역시,연제구,연산제2동,98,76
599,부산광역시,연제구,연산제3동,98,76
600,부산광역시,연제구,연산제4동,98,76
601,부산광역시,연제구,연산제5동,98,76
602,부산광역시,연제구,연산제6동,98,76
603,부산광역시,연제구,연산제8동,98,76
604,부산광역시,연제구,연산제9동,98,76
605,부산광역시,수영구,남천제1동,99,75
606,부산광역시,수영구,남천제2동,99,75
607,부산광역시,수영구,수영동,99,76
608,부산광역시,수영구,망미제1동,98,76
609,부산광역시,수영구,망미제2동,99,76
610,부산광역시,수영구,광안제1동,99,75
611,부산광역시,수영구,광안제2동,99,75
612,부산광역시,수영구,광안제3동,99,75
613,부산광역시,수영구,광안제4동,99,75
614,부산광역시,수영구,민락동,99,75
615,부산광역시,사상구,삼락동,96,76
616,부산광역시,사상구,모라제1동,96,76
617,부산광역시,사상구,모라제3동,96,76
618,부산광역시,사상구,덕포제1동,96,75
619,부산광역시,사상구,덕포제2동,96,76
620,부산광역시,사상구,괘법동,96,75
621,부산광역시,사상구,감전동,96,75
622,부산광역시,사상구,주례제1동,97,75
623,부산광역시,사상구,주례제2동,97,75
624,부산광역시,사상구,주례제3동,97,75
625,부산광역시,사상구,학장동,96,75
626,부산광역시,사상구,엄궁동,96,75
627,부산광역시,기장군,기장읍,100,77
628,부산광역시,기장군,장안읍,101,79
629,부산광역시,기장군,정관읍,100,79
630,부산광역시,기장군,일광읍,101,78
631,부산광역시,기장군,철마면,99,78
632,대구광역시,중구,동인동,89,91
633,대구광역시,중구,삼덕동,89,90
634,대구광역시,중구,성내1동,89,90
635,대구광역시,중구,성내2동,89,90
636,대구광역시,중구,성내3동,89,90
637,대구광역시,중구,대신동,89,90
638,대구광역시,중구,남산1동,89,90
639,대구광역시,중구,남산2동,89,90
640,대구광역시,중구,남산3동,89,90
641,대구광역시,중구,남산4동,89,90
642,대구광역시,중구,대봉1동,89,90
643,대구광역시,중구,대봉2동,89,90
644,대구광역시,동구,신암1동,89,91
645,대구광역시,동구,신암2동,89,91
646,대구광역시,동구,신암3동,89,91
647,대구광역시,동구,신암4동,89,91
